#MyTwitterAnniversary
#MyTwitterAnniversary
#influenza
#coronavirus
#emergingviruses
#diseaseX
#NHINow
#coronavirus
#morbilli
#picorna
#astrovirus
#rotavirus
#coronavirus
#SARS
#Wuhan
#CCPChina
#coronavirus
#CCPChina
#Chinese
#coronavirus
#h2h
